lncRNA,score
AC007879.4,2.27E-07
RP11-222A5.1,2.27E-07
DIP2A-IT1,2.27E-07
RN7SL338P,2.27E-07
AC009227.2,2.25E-07
IGSF11-AS1,2.23E-07
RP11-245C17.2,2.23E-07
RP11-297D21.2,2.23E-07
RP11-666A8.7,2.21E-07
NONHSAG029871,2.20E-07
NONHSAG048288,2.20E-07
NONHSAG020866,2.20E-07
RP11-805F19.1,2.19E-07
AC010525.4,2.19E-07
RP4-704D21.2,2.18E-07
CTD-2339L15.3,2.17E-07
AC005162.4,2.16E-07
RP4-635E18.8,2.16E-07
RP11-77M5.1,2.15E-07
RP11-544L8__B.2,2.15E-07
RP11-436M15.3,2.14E-07
OXCT1-AS1,2.13E-07
RP11-399K21.10,2.13E-07
RP11-403P17.3,2.12E-07
RP11-680B3.2,2.11E-07
NONHSAG048305,2.11E-07
NONHSAG015983,2.11E-07
NONHSAG001759,2.11E-07
AC131180.4,2.11E-07
RP11-160E2.16,2.10E-07
RP11-315H15.3,2.10E-07
LINC00479,2.09E-07
RP11-597K23.2,2.08E-07
NONHSAG038198,2.08E-07
NONHSAG051217,2.08E-07
NONHSAG049201,2.08E-07
RP11-264B14.2,2.08E-07
NONHSAG026484,2.08E-07
TBC1D27,2.08E-07
NONHSAG047957,2.08E-07
FAM215B,2.07E-07
LINC00163,2.07E-07
CTD-2537I9.13,2.07E-07
RP11-107I14.4,2.06E-07
NONHSAG015915,2.06E-07
CTD-3252C9.2,2.04E-07
RP11-144G6.4,2.04E-07
CICP16,2.04E-07
RP5-905H7.3,2.04E-07
RP1-90K10.4,2.04E-07
RN7SL4P,2.04E-07
RP11-618M23.4,2.04E-07
RP11-152F13.3,2.03E-07
NONHSAG010532,2.03E-07
AC092661.1,2.02E-07
CTD-2589M5.5,2.01E-07
RP11-284F21.8,2.01E-07
RP11-702F3.4,2.01E-07
RP11-159H3.2,2.01E-07
LINC00265,2.00E-07
AC007036.4,1.99E-07
CTA-212D2.2,1.99E-07
RP1-230L10.1,1.99E-07
RP11-259K5.1,1.99E-07
SNORA59B,1.98E-07
NONHSAG026919,1.98E-07
NONHSAG035986,1.98E-07
NONHSAG032814,1.98E-07
NONHSAG000099,1.98E-07
NONHSAG040141,1.98E-07
NONHSAG044458,1.98E-07
NONHSAG002506,1.98E-07
NONHSAG051020,1.98E-07
SLC9B1P4,1.98E-07
ADH6,1.98E-07
RP11-883G10.1,1.98E-07
NONHSAG026434,1.98E-07
NONHSAG012859,1.98E-07
FCGR1C,1.98E-07
NONHSAG010659,1.98E-07
NONHSAG018330,1.98E-07
NONHSAG001806,1.98E-07
NEFHP1,1.98E-07
NONHSAG026528,1.98E-07
NONHSAG005495,1.98E-07
NONHSAG042878,1.98E-07
NONHSAG051369,1.98E-07
NONHSAG054202,1.98E-07
CTD-2526A2.2,1.97E-07
NONHSAG005375,1.96E-07
AC017006.2,1.96E-07
PITX2,1.95E-07
RP11-654G14.1,1.95E-07
RP4-594A5.1,1.95E-07
LINC00945,1.94E-07
RP11-736G13.1,1.94E-07
RP4-553F4.2,1.93E-07
RP11-333O1.1,1.93E-07
RP11-796I2.1,1.92E-07
CTD-2231E14.5,1.92E-07
NONHSAG005616,1.92E-07
RP11-134P9.3,1.92E-07
RP11-565F19.3,1.92E-07
NONHSAG005941,1.92E-07
UBA52P3,1.91E-07
RP11-220I1.5,1.90E-07
LA16c-349E10.1,1.88E-07
RP1-90G24.10,1.88E-07
CTA-363E19.2,1.87E-07
RP11-542C16.1,1.87E-07
RP11-513D5.2,1.86E-07
RP11-118E18.2,1.86E-07
RP11-97N5.2,1.86E-07
NONHSAG039674,1.86E-07
NONHSAG053770,1.86E-07
HSFY3P,1.86E-07
NONHSAG032005,1.86E-07
NONHSAG030328,1.86E-07
NONHSAG014223,1.86E-07
RP11-360O19.4,1.86E-07
NONHSAG054052,1.86E-07
CTB-14A14.1,1.86E-07
VN1R10P,1.86E-07
NONHSAG051509,1.86E-07
NONHSAG031620,1.86E-07
NONHSAG034083,1.86E-07
NONHSAG013063,1.86E-07
NONHSAG030267,1.86E-07
NONHSAG040474,1.86E-07
NONHSAG009357,1.86E-07
NONHSAG048200,1.86E-07
NONHSAG031732,1.86E-07
NONHSAG015746,1.86E-07
NONHSAG013945,1.86E-07
NONHSAG009478,1.86E-07
RP11-470F18.1,1.86E-07
NONHSAG014232,1.86E-07
NONHSAG005434,1.86E-07
NONHSAG036079,1.86E-07
NONHSAG032234,1.86E-07
RP11-514F8.2,1.86E-07
NONHSAG052193,1.86E-07
NONHSAG030130,1.86E-07
OR7E156P,1.86E-07
NONHSAG049284,1.86E-07
ARHGEF16,1.86E-07
NONHSAG034503,1.86E-07
NONHSAG022840,1.86E-07
NONHSAG053791,1.86E-07
NONHSAG017100,1.86E-07
RP11-197L7.3,1.86E-07
NONHSAG041566,1.86E-07
NONHSAG022819,1.86E-07
NONHSAG012257,1.86E-07
NONHSAG041927,1.86E-07
NONHSAG039686,1.86E-07
AC010729.2,1.86E-07
NONHSAG033058,1.85E-07
AC069154.4,1.85E-07
RP11-701H24.7,1.84E-07
SMOC2,1.84E-07
AC012442.5,1.83E-07
RP11-532E4.2,1.83E-07
CTD-3195I5.4,1.83E-07
NONHSAG024311,1.83E-07
RP1-251I12.1,1.83E-07
AC005943.4,1.83E-07
GADD45B,1.82E-07
RP11-627J17.1,1.82E-07
AC098820.2,1.82E-07
RP11-3B12.2,1.80E-07
CTD-2325A15.5,1.80E-07
NONHSAG011077,1.79E-07
RP1-276N6.2,1.78E-07
NONHSAG052937,1.78E-07
NONHSAG030875,1.78E-07
ZNF92P3,1.78E-07
LYPLA1P3,1.78E-07
CYP4F32P,1.78E-07
RP11-480D4.2,1.76E-07
RP11-244H18.3,1.76E-07
LARP1P1,1.74E-07
NONHSAG032750,1.74E-07
NONHSAG050120,1.74E-07
RP11-255A11.2,1.74E-07
RP11-184E9.2,1.74E-07
LINC00566,1.74E-07
RP11-641A6.3,1.74E-07
XXbac-BCX196D17.5,1.74E-07
RP11-282O18.7,1.74E-07
RP11-805I24.1,1.74E-07
RP11-49I4.3,1.74E-07
RP11-138I18.1,1.73E-07
Z69720.2,1.72E-07
RP3-329A5.8,1.72E-07
RP11-120K24.4,1.71E-07
RP11-587P21.2,1.71E-07
NONHSAG037162,1.71E-07
HCG22,1.71E-07
AC000036.4,1.71E-07
RP1-292B18.3,1.71E-07
RP11-96K19.5,1.70E-07
NONHSAG045424,1.70E-07
RP11-888D10.4,1.69E-07
UPK1A-AS1,1.69E-07
NONHSAG003893,1.69E-07
NONHSAG000528,1.69E-07
NONHSAG007383,1.69E-07
IL10RB-AS1,1.68E-07
NONHSAG047978,1.68E-07
AE000658.22,1.68E-07
RP11-458F8.4,1.68E-07
AP001171.1,1.68E-07
RPI001_995547,1.66E-07
LINC00588,1.66E-07
NONHSAG036963,1.66E-07
FAM83A,1.66E-07
RP11-570G20.1,1.66E-07
CITF22-24E5.1,1.65E-07
RP11-483H20.6,1.65E-07
RP11-798K23.4,1.65E-07
NONHSAG038776,1.64E-07
RP11-1191J2.2,1.64E-07
RP11-58K22.5,1.64E-07
NONHSAG018688,1.63E-07
LCN12,1.62E-07
NONHSAG011605,1.62E-07
NONHSAG024793,1.62E-07
NONHSAG008347,1.62E-07
MUC5B,1.62E-07
RP11-133K1.6,1.62E-07
RP11-319E12.2,1.61E-07
RP11-338O1.2,1.61E-07
CTD-2035E11.4,1.61E-07
CTD-3093M3.1,1.61E-07
AC116614.1,1.61E-07
RP11-379F12.4,1.60E-07
ERHP1,1.60E-07
NONHSAG017127,1.60E-07
ITCH-AS1,1.60E-07
NONHSAG014373,1.59E-07
NONHSAG032285,1.58E-07
NONHSAG024198,1.57E-07
NONHSAG014123,1.56E-07
RP11-159K7.2,1.55E-07
RP11-14P20.1,1.54E-07
RP11-66N11.7,1.54E-07
CTD-2236F14.1,1.54E-07
RP11-461L13.2,1.54E-07
RP11-63N8.3,1.54E-07
RN7SL480P,1.54E-07
RP11-18H21.1,1.53E-07
RP11-89F3.2,1.52E-07
AC010620.1,1.52E-07
RP11-489N22.3,1.52E-07
NONHSAG030081,1.52E-07
NONHSAG007278,1.52E-07
NONHSAG049496,1.52E-07
NONHSAG018852,1.51E-07
NONHSAG002161,1.51E-07
CTC-450M9.1,1.50E-07
NONHSAG002467,1.50E-07
RP11-277P12.10,1.50E-07
AC092535.3,1.49E-07
NONHSAG006157,1.49E-07
NONHSAG031192,1.47E-07
RP11-703H8.7,1.47E-07
HLA-DQB1-AS1,1.46E-07
NONHSAG015958,1.46E-07
CTD-2588C8.8,1.46E-07
CTD-2310F14.1,1.46E-07
CTD-2154B17.1,1.46E-07
RP11-867G23.10,1.46E-07
NONHSAG038822,1.46E-07
RP11-239H6.2,1.44E-07
RP11-184M15.1,1.44E-07
NONHSAG031892,1.44E-07
RP11-481K16.2,1.44E-07
NONHSAG047195,1.44E-07
SNRPGP2,1.43E-07
NONHSAG019498,1.43E-07
RP11-169K16.4,1.43E-07
RP11-700J17.1,1.43E-07
CTD-2139B15.5,1.43E-07
HAR1A,1.42E-07
AC000111.3,1.42E-07
SLC25A30-AS1,1.42E-07
RP11-347P5.1,1.42E-07
TRIM36-IT1,1.42E-07
CTB-152G17.6,1.41E-07
NADK2-AS1,1.41E-07
AP006216.10,1.41E-07
CTD-2329K10.1,1.41E-07
RP11-634H22.1,1.40E-07
KLKP1,1.39E-07
NONHSAG030777,1.39E-07
AC022201.5,1.38E-07
MTND6P12,1.38E-07
RP11-90P5.5,1.38E-07
NONHSAG020481,1.37E-07
AC051649.12,1.37E-07
RN7SL568P,1.37E-07
RP11-317L10.1,1.37E-07
RP11-728E14.3,1.36E-07
AC097532.2,1.36E-07
SMARCA5-AS1,1.36E-07
RP11-299L17.3,1.35E-07
RP11-229P13.25,1.35E-07
AC145343.2,1.35E-07
RP11-1136G11.8,1.34E-07
HOXB2,1.34E-07
RP11-605F20.1,1.33E-07
RP11-310P5.2,1.33E-07
LINC00349,1.33E-07
FAM41AY1,1.33E-07
RP11-813F20.2,1.33E-07
GS1-278J22.1,1.33E-07
RP11-121J20.1,1.33E-07
RP11-138H10.2,1.33E-07
AC140481.4,1.33E-07
RP11-774O3.2,1.33E-07
RP11-136O12.2,1.33E-07
RN7SL230P,1.33E-07
NONHSAG013957,1.32E-07
CTB-181H17.1,1.32E-07
RP3-486I3.5,1.31E-07
RP11-169K17.4,1.31E-07
RP1-288H2.2,1.30E-07
RP11-431N15.2,1.29E-07
RANP1,1.29E-07
RP11-10N23.5,1.28E-07
AC073284.4,1.28E-07
RP11-308K2.1,1.28E-07
RP11-318I4.1,1.28E-07
RP11-700E23.1,1.28E-07
RP11-124I4.2,1.28E-07
RP5-1092A11.2,1.28E-07
RP11-568J23.6,1.28E-07
RP11-322F10.2,1.28E-07
NONHSAG054664,1.28E-07
NONHSAG045397,1.28E-07
RPI002_000637,1.27E-07
NONHSAG017890,1.27E-07
RP11-686D22.4,1.27E-07
NONHSAG017389,1.27E-07
RP11-543F8.2,1.27E-07
ZBTB11-AS1,1.26E-07
NONHSAG042758,1.26E-07
NONHSAG006072,1.26E-07
NONHSAG039884,1.26E-07
NONHSAG030488,1.26E-07
NONHSAG041732,1.26E-07
NONHSAG018018,1.26E-07
NONHSAG028562,1.26E-07
NONHSAG037412,1.26E-07
NONHSAG042578,1.26E-07
NONHSAG029402,1.26E-07
NONHSAG038747,1.26E-07
NONHSAG007200,1.26E-07
AC092669.3,1.26E-07
NONHSAG032960,1.26E-07
NONHSAG020283,1.26E-07
NONHSAG016055,1.26E-07
CICP23,1.25E-07
RP11-883G14.3,1.25E-07
NONHSAG032583,1.25E-07
RP11-215E13.1,1.24E-07
RP11-388C12.8,1.23E-07
RP4-680D5.2,1.23E-07
RP11-256I23.1,1.23E-07
AC109589.1,1.23E-07
FAM99B,1.23E-07
BTF3P5,1.22E-07
MYL6P1,1.22E-07
RPL24P2,1.22E-07
IL10,1.22E-07
RPLP1P13,1.22E-07
RP11-192N10.2,1.22E-07
RP11-83J16.1,1.22E-07
RP11-445N18.3,1.22E-07
RPL41P1,1.22E-07
RPL29P11,1.22E-07
NONHSAG049465,1.22E-07
AC005534.6,1.22E-07
RPL35P5,1.22E-07
RP11-235D19.2,1.22E-07
FAM60BP,1.22E-07
RPS17P1,1.22E-07
RPS27AP1,1.22E-07
RP4-733B9.1,1.22E-07
RP11-55K22.2,1.22E-07
RP11-17A4.1,1.22E-07
NONHSAG024886,1.22E-07
RP11-175B9.3,1.22E-07
AC008753.3,1.22E-07
RP11-107F6.4,1.22E-07
AC013269.1,1.22E-07
RP11-77O7.1,1.22E-07
SNRPEP2,1.22E-07
AC011933.2,1.22E-07
RP11-613H2.2,1.22E-07
AC140481.3,1.22E-07
RPL34P27,1.22E-07
RPL7AP30,1.22E-07
TMSB4XP8,1.22E-07
DCAF13P1,1.22E-07
RP11-543B16.1,1.22E-07
RP11-579O24.3,1.21E-07
CTD-2659N19.9,1.21E-07
SNRPEP4,1.21E-07
NONHSAG016107,1.20E-07
FMR1-IT1,1.20E-07
RP1-286D6.5,1.19E-07
AC138783.12,1.19E-07
NONHSAG034106,1.18E-07
SLC25A3P1,1.18E-07
NONHSAG032219,1.18E-07
MTND4P23,1.18E-07
SYT8,1.18E-07
NONHSAG010261,1.18E-07
NONHSAG035631,1.18E-07
NONHSAG005075,1.18E-07
NONHSAG018197,1.18E-07
CICP13,1.18E-07
TRIM43CP,1.18E-07
NONHSAG023911,1.18E-07
SALL4P2,1.18E-07
NONHSAG037335,1.18E-07
NONHSAG006281,1.18E-07
NONHSAG016944,1.18E-07
NONHSAG021702,1.18E-07
NONHSAG032357,1.18E-07
NONHSAG039552,1.18E-07
AC018892.9,1.18E-07
NONHSAG039034,1.18E-07
NONHSAG001716,1.18E-07
RP11-598D12.2,1.18E-07
NONHSAG005624,1.18E-07
NONHSAG026269,1.18E-07
NONHSAG042832,1.18E-07
AC002553.4,1.18E-07
NONHSAG018853,1.18E-07
NONHSAG047614,1.18E-07
NONHSAG036167,1.18E-07
NONHSAG032986,1.18E-07
NONHSAG024613,1.18E-07
AC018865.8,1.18E-07
NONHSAG015343,1.18E-07
RP11-482L14.1,1.18E-07
BPIFA4P,1.18E-07
NONHSAG037573,1.18E-07
NONHSAG007224,1.18E-07
NONHSAG002541,1.18E-07
NONHSAG042678,1.18E-07
RP11-64D22.1,1.18E-07
NONHSAG036075,1.18E-07
RN7SL775P,1.18E-07
NONHSAG030367,1.18E-07
CTB-60B18.17,1.18E-07
NONHSAG012469,1.18E-07
XXyac-YX155B6.2,1.18E-07
NONHSAG049257,1.18E-07
NONHSAG051734,1.18E-07
NONHSAG008372,1.18E-07
NONHSAG054933,1.18E-07
RP11-442P12.1,1.18E-07
FGFR3P1,1.18E-07
LA16c-13E4.3,1.18E-07
NONHSAG028052,1.18E-07
NONHSAG031955,1.18E-07
SPATA31C1,1.18E-07
NONHSAG016003,1.18E-07
NONHSAG050106,1.18E-07
NONHSAG041419,1.18E-07
NONHSAG032358,1.18E-07
NONHSAG019886,1.18E-07
NONHSAG016551,1.18E-07
NONHSAG041491,1.18E-07
NONHSAG054891,1.18E-07
RP11-122G11.1,1.18E-07
NONHSAG030211,1.18E-07
AC009961.5,1.18E-07
HMGN2P8,1.18E-07
NONHSAG039706,1.18E-07
NONHSAG022512,1.18E-07
NONHSAG034670,1.18E-07
NONHSAG040211,1.18E-07
CTA-384D8.36,1.18E-07
UNC5B-AS1,1.18E-07
NONHSAG011539,1.18E-07
NONHSAG047297,1.18E-07
NONHSAG013469,1.17E-07
AC005255.3,1.16E-07
RPL34P31,1.16E-07
RPS4XP20,1.16E-07
RANP6,1.16E-07
CTD-2184D3.1,1.16E-07
CTD-2026K11.1,1.16E-07
RP1-118J21.5,1.16E-07
Meg3,1.16E-07
RP1-317E23.7,1.15E-07
AC007308.7,1.15E-07
NONHSAG027855,1.15E-07
NONHSAG032524,1.15E-07
NONHSAG028339,1.15E-07
RP11-1099M24.8,1.15E-07
NONHSAG023309,1.15E-07
NONHSAG048004,1.15E-07
NONHSAG046714,1.15E-07
NONHSAG040521,1.15E-07
NONHSAG004242,1.15E-07
NONHSAG036556,1.15E-07
NONHSAG004852,1.15E-07
RP11-655G22.1,1.15E-07
RP11-312B8.1,1.15E-07
NONHSAG048500,1.15E-07
AC073135.3,1.15E-07
NONHSAG017399,1.15E-07
NONHSAG015827,1.15E-07
NONHSAG006815,1.15E-07
NONHSAG014961,1.15E-07
NONHSAG004528,1.15E-07
RP11-632L2.1,1.15E-07
NONHSAG022389,1.15E-07
NONHSAG033389,1.15E-07
NONHSAG028017,1.15E-07
NONHSAG000634,1.15E-07
LCN8,1.15E-07
NONHSAG012968,1.15E-07
NONHSAG050490,1.15E-07
NONHSAG043617,1.15E-07
CTD-2062O1.1,1.15E-07
NONHSAG040732,1.15E-07
NONHSAG042571,1.15E-07
NONHSAG020452,1.15E-07
NONHSAG016439,1.15E-07
NONHSAG053754,1.15E-07
NONHSAG018803,1.15E-07
RPI002_002311,1.15E-07
NONHSAG049923,1.15E-07
RP11-443B7.3,1.15E-07
NONHSAG000254,1.15E-07
CTD-2529P6.4,1.15E-07
RP11-297C4.3,1.15E-07
NONHSAG028382,1.15E-07
NONHSAG012875,1.15E-07
DEFB124,1.15E-07
NONHSAG008613,1.15E-07
RETNLB,1.15E-07
NONHSAG031475,1.15E-07
AC005523.3,1.15E-07
AC000077.2,1.15E-07
ZNF969P,1.15E-07
NONHSAG004524,1.15E-07
NONHSAG002276,1.15E-07
NONHSAG055700,1.15E-07
NONHSAG025330,1.15E-07
NONHSAG038026,1.15E-07
TNFRSF4,1.15E-07
NONHSAG027595,1.15E-07
NONHSAG020205,1.15E-07
NONHSAG047567,1.15E-07
NONHSAG015951,1.15E-07
NONHSAG032041,1.15E-07
RN7SL416P,1.15E-07
NONHSAG022096,1.15E-07
NONHSAG053290,1.15E-07
NONHSAG006461,1.15E-07
FABP4,1.15E-07
RP11-91N2.3,1.15E-07
NONHSAG023509,1.15E-07
RN7SL765P,1.15E-07
NONHSAG040660,1.15E-07
NONHSAG004162,1.15E-07
NONHSAG049497,1.15E-07
NONHSAG008894,1.15E-07
RP11-46A10.2,1.15E-07
NONHSAG028408,1.15E-07
NONHSAG038005,1.15E-07
NONHSAG002053,1.15E-07
NONHSAG051271,1.15E-07
RP11-264J4.5,1.15E-07
NONHSAG033919,1.15E-07
NONHSAG049737,1.15E-07
NONHSAG040106,1.15E-07
RP11-421N8.2,1.15E-07
NONHSAG051497,1.15E-07
NONHSAG048133,1.15E-07
RP11-1399P15.1,1.15E-07
NONHSAG048339,1.15E-07
RN7SL674P,1.15E-07
RP11-100L22.1,1.13E-07
RP11-571M6.18,1.13E-07
NONHSAG013462,1.13E-07
NONHSAG014191,1.13E-07
NONHSAG005031,1.13E-07
NONHSAG003227,1.13E-07
RP11-488P3.1,1.12E-07
RPL15P2,1.12E-07
RP11-94H18.1,1.12E-07
NONHSAG028202,1.12E-07
RN7SL711P,1.12E-07
RP3-430N8.8,1.12E-07
HSFY2,1.12E-07
MS4A8,1.12E-07
NONHSAG034105,1.11E-07
NONHSAG001601,1.11E-07
NONHSAG039800,1.11E-07
NONHSAG000265,1.11E-07
NONHSAG017777,1.11E-07
NONHSAG010187,1.11E-07
RP11-10A7.1,1.11E-07
PAICSP3,1.11E-07
NONHSAG020242,1.11E-07
NONHSAG032826,1.11E-07
NONHSAG016799,1.11E-07
NONHSAG050428,1.11E-07
ZNF863P,1.11E-07
NONHSAG018467,1.11E-07
RP11-322I2.1,1.11E-07
NONHSAG032645,1.11E-07
NONHSAG011161,1.11E-07
NONHSAG045382,1.11E-07
NONHSAG042781,1.11E-07
NONHSAG006917,1.11E-07
NONHSAG009419,1.11E-07
NONHSAG047952,1.11E-07
NONHSAG009965,1.11E-07
NONHSAG000851,1.11E-07
NONHSAG008730,1.11E-07
NONHSAG005120,1.11E-07
AC006355.3,1.11E-07
RP11-66E20.2,1.11E-07
NONHSAG014901,1.11E-07
NONHSAG001519,1.11E-07
NONHSAG049118,1.11E-07
RP11-208G20.3,1.11E-07
NONHSAG042517,1.11E-07
SPAG8,1.11E-07
NONHSAG042801,1.11E-07
NONHSAG052141,1.11E-07
RP11-462G22.1,1.11E-07
NONHSAG033966,1.11E-07
NONHSAG042698,1.11E-07
NONHSAG029746,1.11E-07
NONHSAG013129,1.11E-07
NONHSAG039689,1.11E-07
AC023271.2,1.11E-07
NONHSAG034014,1.11E-07
NONHSAG037641,1.11E-07
NONHSAG034474,1.11E-07
RP1-177I10.1,1.11E-07
NPM1P43,1.11E-07
NONHSAG000549,1.11E-07
PTPRVP,1.11E-07
RP11-925D8.3,1.11E-07
NONHSAG040265,1.11E-07
SRGAP3-AS1,1.11E-07
NONHSAG024980,1.11E-07
NONHSAG042687,1.11E-07
RP11-619L12.1,1.11E-07
NONHSAG013373,1.11E-07
NONHSAG021350,1.11E-07
NONHSAG049222,1.11E-07
NONHSAG031430,1.11E-07
NONHSAG033663,1.11E-07
RP3-412A9.16,1.11E-07
RP11-359K18.4,1.11E-07
NONHSAG052676,1.11E-07
ATP2B2-IT1,1.10E-07
RP11-357K6.1,1.10E-07
RP11-527D15.1,1.10E-07
RP11-567O16.1,1.10E-07
AC003986.6,1.10E-07
MAGI2-AS2,1.10E-07
RP11-142A23.1,1.10E-07
RP1-288L1.5,1.10E-07
RP4-742N3.1,1.10E-07
AC012370.3,1.10E-07
RP11-303E16.5,1.09E-07
AC084149.2,1.09E-07
RPS26P49,1.09E-07
AC138035.1,1.09E-07
RP4-706G24.1,1.09E-07
RP11-506D12.5,1.09E-07
NONHSAG029747,1.09E-07
RP5-1198O20.5,1.09E-07
MIR1302-10,1.09E-07
RP1-135L22.1,1.09E-07
RP11-157B13.8,1.09E-07
AC012451.1,1.09E-07
XX-DJ76P10__A.2,1.09E-07
NONHSAG022672,1.09E-07
RP11-308N19.3,1.09E-07
AC009276.4,1.09E-07
CTD-2291D10.3,1.09E-07
NONHSAG042810,1.09E-07
PPEF1-AS1,1.09E-07
RP11-402L1.4,1.09E-07
RP11-21L23.3,1.09E-07
RP11-677O4.6,1.09E-07
AC005703.3,1.09E-07
WI2-1959D15.1,1.09E-07
RP5-1173A5.1,1.09E-07
RP11-506E9.3,1.09E-07
AC007064.24,1.09E-07
AE000658.31,1.09E-07
NONHSAG033465,1.09E-07
CLUHP5,1.09E-07
RP11-624A4.1,1.09E-07
NONHSAG023136,1.09E-07
NONHSAG030544,1.09E-07
NONHSAG030543,1.09E-07
RP11-217B7.3,1.09E-07
RP11-768B22.2,1.09E-07
RP11-92B11.3,1.09E-07
NONHSAG002538,1.09E-07
RP3-503A6.2,1.09E-07
RP11-731K22.1,1.09E-07
RP11-473L15.3,1.09E-07
RP11-136K14.3,1.09E-07
CICP5,1.09E-07
RP11-374M1.3,1.09E-07
MIR3180-2,1.09E-07
NONHSAG003719,1.09E-07
RP11-84A19.3,1.09E-07
RP11-4M23.3,1.09E-07
RP11-6N17.1,1.09E-07
RP11-99C10.1,1.09E-07
RP11-288L9.4,1.09E-07
RP11-321L2.2,1.09E-07
RP5-940F7.2,1.09E-07
RP11-290M5.2,1.09E-07
NONHSAG004327,1.09E-07
RP11-111F5.8,1.09E-07
AC004878.8,1.09E-07
AC013436.6,1.09E-07
RP11-243J16.8,1.09E-07
RP11-465M18.1,1.09E-07
SEPW1P,1.09E-07
RP11-327I22.8,1.09E-07
RP11-20J15.3,1.09E-07
RP1-37J18.1,1.09E-07
RP11-34P13.9,1.09E-07
RP11-139B1.1,1.09E-07
RP11-14C22.3,1.09E-07
CTC-436K13.2,1.09E-07
RP11-218M11.3,1.09E-07
RP11-805I24.2,1.09E-07
RP11-848P1.4,1.09E-07
RP1-81D8.3,1.09E-07
RP11-458K10.3,1.09E-07
RP11-73M14.1,1.09E-07
RP4-656G21.1,1.09E-07
LINC00677,1.09E-07
AC016626.2,1.09E-07
AF003626.1,1.09E-07
RP11-848D3.5,1.09E-07
RP11-95H8.5,1.09E-07
NONHSAG028431,1.09E-07
RP11-211N8.7,1.09E-07
CTD-2245F17.9,1.09E-07
RP11-567J20.3,1.09E-07
NONHSAG003296,1.09E-07
RP11-358H9.1,1.09E-07
NONHSAG003642,1.09E-07
NONHSAG049044,1.09E-07
RP11-347J14.8,1.09E-07
TRBV11-2,1.09E-07
NONHSAG036350,1.09E-07
RP11-206L10.4,1.09E-07
NONHSAG033464,1.09E-07
RP11-763B22.6,1.09E-07
RN7SL658P,1.09E-07
NONHSAG030325,1.09E-07
NONHSAG040297,1.09E-07
C4B-AS1,1.09E-07
NONHSAG018698,1.09E-07
RP11-554A11.4,1.09E-07
RP11-435B5.7,1.09E-07
RP11-373D23.3,1.09E-07
RN7SL395P,1.09E-07
RP11-143G3.1,1.09E-07
RP11-610J23.1,1.09E-07
RP5-1154L15.1,1.09E-07
CTD-2124B20.2,1.09E-07
RP11-1437A8.4,1.09E-07
RP11-111F5.3,1.09E-07
CTD-3224I3.3,1.09E-07
RP11-854K16.3,1.09E-07
RP11-331F9.3,1.09E-07
HIGD1AP16,1.09E-07
NONHSAG021947,1.09E-07
RP5-968P14.2,1.09E-07
AC105398.3,1.09E-07
NONHSAG016907,1.09E-07
RP11-486M23.1,1.09E-07
NONHSAG031127,1.09E-07
AP001631.9,1.09E-07
RP11-182J23.1,1.09E-07
RP11-356C4.3,1.09E-07
RP11-291B21.2,1.09E-07
NONHSAG038753,1.09E-07
RP11-18O11.2,1.09E-07
RP11-38M15.11,1.09E-07
RP11-642C5.1,1.09E-07
RP13-685P2.8,1.09E-07
NONHSAG052147,1.09E-07
NONHSAG035745,1.09E-07
RP11-881M11.2,1.09E-07
RP13-1039J1.3,1.09E-07
RP11-117L6.1,1.09E-07
NONHSAG005230,1.09E-07
NONHSAG000640,1.09E-07
RP11-395L14.3,1.09E-07
CTC-313D10.1,1.09E-07
RP11-398H6.1,1.09E-07
RP4-614N24.1,1.09E-07
RP11-277L2.5,1.09E-07
RP11-244B22.11,1.09E-07
RP11-443N24.3,1.09E-07
RP11-526P5.1,1.09E-07
AC002386.1,1.09E-07
RP11-429J17.5,1.09E-07
RP11-116D2.1,1.08E-07
RP11-728G15.1,1.08E-07
RN7SL634P,1.08E-07
RP11-51M18.1,1.07E-07
RP11-394A14.2,1.07E-07
RP11-370K11.1,1.07E-07
NONHSAG017007,1.07E-07
RP1-4G17.2,1.07E-07
RP11-281J9.1,1.06E-07
TPI1P3,1.06E-07
RP1-292B18.1,1.06E-07
NONHSAG047177,1.06E-07
RP11-407A16.3,1.05E-07
RP1-146I3.1,1.05E-07
RP11-766H1.1,1.05E-07
RP4-725G10.4,1.05E-07
SERBP1P3,1.05E-07
AC097374.5,1.05E-07
RPI002_000804,1.05E-07
MED28P4,1.05E-07
AC007969.5,1.05E-07
AC096664.2,1.05E-07
RP5-988G15.1,1.05E-07
AC007041.2,1.05E-07
RP11-333A23.1,1.05E-07
RP11-467I20.3,1.05E-07
AC091633.2,1.05E-07
RP11-389O22.4,1.05E-07
AC107983.4,1.05E-07
RP4-575N6.2,1.05E-07
RP11-299L17.1,1.05E-07
HSPB1P1,1.05E-07
CTC-788C1.1,1.05E-07
AC008697.1,1.04E-07
RP11-923I11.3,1.04E-07
RPI001_584380,1.04E-07
RPI001_966925,1.04E-07
CTD-3064M3.3,1.04E-07
RP11-185P18.2,1.03E-07
LINC00853,1.02E-07
XIRP2-AS1,1.01E-07
NONHSAG047196,1.01E-07
CTD-2020K17.3,1.01E-07
GPR50-AS1,1.00E-07
RP11-685G9.4,1.00E-07
LINC00528,1.00E-07
RP11-34P13.15,9.96E-08
NONHSAG018842,9.96E-08
